country,date,type,party,id,created_at,updated_at,party_id_source,seats,vote_share,votes,data_source,description,comment,data_json,election_id,party_id,alliance_id
BEL,1991-11-24,parliament,AGL-Gr,1774,2026-01-18 10:42:47.180000,2026-01-18 10:42:47.182000,Live differently (Ecologists) / Anders gaan leven (AGALEV),7,4.9,299550,ejpr,,,{},418,1594,
BEL,1991-11-24,parliament,ROSSEM,957,2026-01-18 10:42:44.845000,2026-01-18 10:42:44.847000,Radical Reformers fighting for an upright Society (ROSSEM),3,3.2,198182,ejpr,,,{},418,748,
BEL,1991-11-24,parliament,FDF,579,2026-01-18 10:42:43.734000,2026-01-18 10:42:43.736000,Francophone Democratic Front / Front democratique francophone - Pari pour la Wallonie (FDF-PPW),3,1.5,90813,ejpr,Electoral alliance with Pari pour la Wallonie (PPW),,"{""alliance"": true}",418,969,
BEL,1991-11-24,parliament,FN,4678,2026-01-18 10:42:54.971000,2026-01-18 10:42:54.972000,National Front / Front National - Nationaal Front (FN - NF),1,1,64992,ejpr,,,{},418,171,
BEL,1991-11-24,parliament,PA-PTB,6938,2026-01-18 10:43:00.928000,2026-01-18 10:43:00.929000,PVDA/PTB,0,0.49,3049,ibz,,,{},418,256,
BEL,1994-06-12,ep,CVP|CD&V,4886,2026-01-18 10:42:55.658000,2026-01-18 10:42:55.659000,CVP,4,16.98,1013266,ibz,,,{},536,723,
BEL,1994-06-12,ep,PS,4838,2026-01-18 10:42:55.551000,2026-01-18 10:42:55.553000,PS,3,11.4,680142,ibz,,,{},536,1378,
BEL,1994-06-12,ep,PVV|VLD,1248,2026-01-18 10:42:45.694000,2026-01-18 10:42:45.695000,VLD,3,11.37,678421,ibz,,,{},536,1110,
BEL,1994-06-12,ep,SP,2559,2026-01-18 10:42:49.271000,2026-01-18 10:42:49.272000,SP,3,10.92,651371,ibz,,,{},536,1029,
BEL,1994-06-12,ep,PRL,2706,2026-01-18 10:42:49.689000,2026-01-18 10:42:49.691000,PRL-FDF,3,9.08,541724,ibz,,,{},536,454,
BEL,1994-06-12,ep,VB,1100,2026-01-18 10:42:45.280000,2026-01-18 10:42:45.281000,VLAAMS BLOK,2,7.78,463919,ibz,,,{},536,993,
BEL,1994-06-12,ep,PSC-CDH,359,2026-01-18 10:42:43.181000,2026-01-18 10:42:43.182000,PSC,2,7.04,420198,ibz,,,{},536,1192,
BEL,1994-06-12,ep,AGL-Gr,3636,2026-01-18 10:42:52.159000,2026-01-18 10:42:52.160000,AGALEV,1,6.64,396198,ibz,,,{},536,1594,
BEL,1994-06-12,ep,Ecolo,306,2026-01-18 10:42:43.063000,2026-01-18 10:42:43.064000,ECOLO,1,4.87,290589,ibz,,,{},536,161,
BEL,1994-06-12,ep,VU,613,2026-01-18 10:42:43.851000,2026-01-18 10:42:43.852000,VU,1,4.39,262043,ibz,,,{},536,290,
BEL,1994-06-12,ep,FN,2182,2026-01-18 10:42:48.247000,2026-01-18 10:42:48.248000,FN,1,2.95,175732,ibz,,,{},536,171,
BEL,1994-06-12,ep,CSP,1708,2026-01-18 10:42:46.953000,2026-01-18 10:42:46.956000,CSP-EVP,1,0.2,11999,ibz,,,{},536,119,
BEL,1994-06-12,ep,WOW,2067,2026-01-18 10:42:47.937000,2026-01-18 10:42:47.938000,W.O.W.,0,2.14,127504,ibz,,,{},536,470,
BEL,1994-06-12,ep,FDF,4656,2026-01-18 10:43:13.756000,2026-01-18 10:43:13.757000,PRL-FDF,,,,ibz,,,{},536,969,2706
BEL,1995-05-21,parliament,CVP|CD&V,4360,2026-01-18 10:42:54.109000,2026-01-18 10:42:54.110000,CVP,29,17.2,1042933,ibz,,,{},332,723,
BEL,1995-05-21,parliament,PVV|VLD,5238,2026-01-18 10:42:56.612000,2026-01-18 10:42:56.614000,VLD,21,13.15,798363,ibz,,,{},332,1110,
BEL,1995-05-21,parliament,PS,4339,2026-01-18 10:42:54.054000,2026-01-18 10:42:54.055000,PS,21,11.87,720819,ibz,,,{},332,1378,
BEL,1995-05-21,parliament,SP,2770,2026-01-18 10:42:49.878000,2026-01-18 10:42:49.881000,SP,20,12.6,762444,ibz,,,{},332,1029,
BEL,1995-05-21,parliament,PRL,5071,2026-01-18 10:42:56.148000,2026-01-18 10:42:56.149000,PRL-FDF,18,10.26,623250,ibz,,,{},332,454,
BEL,1995-05-21,parliament,PSC-CDH,3064,2026-01-18 10:42:50.683000,2026-01-18 10:42:50.684000,PSC,12,7.73,469101,ibz,,,{},332,1192,
BEL,1995-05-21,parliament,VB,2268,2026-01-18 10:42:48.467000,2026-01-18 10:42:48.468000,VLAAMS BLOK,11,7.83,475677,ibz,,,{},332,993,
BEL,1995-05-21,parliament,Ecolo,689,2026-01-18 10:42:44.052000,2026-01-18 10:42:44.053000,ECOLO,6,4.01,243362,ibz,,,{},332,161,
BEL,1995-05-21,parliament,VU,950,2026-01-18 10:42:44.830000,2026-01-18 10:42:44.832000,VU,5,4.67,283516,ibz,,,{},332,290,
BEL,1995-05-21,parliament,AGL-Gr,5145,2026-01-18 10:42:56.357000,2026-01-18 10:42:56.358000,AGALEV,5,4.43,269058,ibz,,,{},332,1594,
BEL,1995-05-21,parliament,FN,2946,2026-01-18 10:42:50.386000,2026-01-18 10:42:50.387000,FN,2,2.28,138496,ibz,,,{},332,171,
BEL,1995-05-21,parliament,PA-PTB,4576,2026-01-18 10:42:54.673000,2026-01-18 10:42:54.675000,Labour Party/Parti du Travail de Belgique-Partij van de Arbeid (PTB-PVDA),0,0.6,36099,ejpr,,,{},332,256,
BEL,1995-05-21,parliament,FDF,5268,2026-01-18 10:43:14.779000,2026-01-18 10:43:14.782000,PRL-FDF,,,,ejpr,,,{},332,969,5071
BEL,1999-06-13,parliament,PVV|VLD,5072,2026-01-18 10:42:56.151000,2026-01-18 10:42:56.153000,VLD,23,14.3,888861,ibz,,,{},2,1110,
BEL,1999-06-13,parliament,CVP|CD&V,2082,2026-01-18 10:42:47.981000,2026-01-18 10:42:47.982000,CVP,22,14.09,875455,ibz,,,{},2,723,
BEL,1999-06-13,parliament,PS,2027,2026-01-18 10:42:47.822000,2026-01-18 10:42:47.823000,PS,19,10.16,631653,ibz,,,{},2,1378,
BEL,1999-06-13,parliament,PRL,3018,2026-01-18 10:42:50.550000,2026-01-18 10:42:50.551000,PRL-FDF,18,10.14,630219,ibz,,,{},2,454,
BEL,1999-06-13,parliament,VB,4411,2026-01-18 10:42:54.243000,2026-01-18 10:42:54.245000,VLAAMS BLOK,15,9.87,613399,ibz,,,{},2,993,
BEL,1999-06-13,parliament,SP,510,2026-01-18 10:42:43.552000,2026-01-18 10:42:43.553000,SP,14,9.55,593372,ibz,,,{},2,1029,
BEL,1999-06-13,parliament,Ecolo,3412,2026-01-18 10:42:51.563000,2026-01-18 10:42:51.564000,Ecolo,11,7.3,457281,ibz,,,{},2,161,
BEL,1999-06-13,parliament,PSC-CDH,2279,2026-01-18 10:42:48.501000,2026-01-18 10:42:48.502000,PSC,10,5.88,365318,ibz,,,{},2,1192,
BEL,1999-06-13,parliament,AGL-Gr,700,2026-01-18 10:42:44.082000,2026-01-18 10:42:44.084000,Agalev,9,6.99,434449,ibz,,,{},2,1594,
BEL,1999-06-13,parliament,VU,4240,2026-01-18 10:42:53.800000,2026-01-18 10:42:53.801000,VU-ID,8,5.56,345576,"ejpr, ibz",,,"{""cmp"": 21915}",2,290,
BEL,1999-06-13,ep,PVV|VLD,5103,2026-01-18 10:42:56.244000,2026-01-18 10:42:56.245000,VLD,3,13.61,847099,ibz,,,{},624,1110,
BEL,1999-06-13,ep,CVP|CD&V,487,2026-01-18 10:42:43.494000,2026-01-18 10:42:43.495000,CVP,3,13.49,839720,ibz,,,{},624,723,
BEL,1999-06-13,ep,PRL,1532,2026-01-18 10:42:46.422000,2026-01-18 10:42:46.423000,PRL-FDF,3,10.03,624445,ibz,,,{},624,454,
BEL,1999-06-13,ep,PS,2777,2026-01-18 10:42:49.902000,2026-01-18 10:42:49.904000,PS,3,9.59,596567,ibz,,,{},624,1378,
BEL,1999-06-13,ep,Ecolo,1548,2026-01-18 10:42:46.462000,2026-01-18 10:42:46.463000,ECOLO,3,8.44,525316,ibz,,,{},624,161,
BEL,1999-06-13,ep,VB,1513,2026-01-18 10:42:46.371000,2026-01-18 10:42:46.372000,VLAAMS BLOK,2,9.39,584392,ibz,,,{},624,993,
BEL,1999-06-13,ep,SP,3309,2026-01-18 10:42:51.341000,2026-01-18 10:42:51.342000,SP,2,8.84,550237,ibz,,,{},624,1029,
BEL,1999-06-13,ep,VU,4687,2026-01-18 10:42:54.995000,2026-01-18 10:42:54.997000,VU-ID,2,7.57,471238,ibz,,,{},624,290,
BEL,1999-06-13,ep,AGL-Gr,2914,2026-01-18 10:42:50.293000,2026-01-18 10:42:50.294000,AGA-GRO,2,7.46,464042,ibz,,,{},624,1594,
BEL,1999-06-13,ep,PSC-CDH,1214,2026-01-18 10:42:45.606000,2026-01-18 10:42:45.608000,PSC,1,4.95,307912,ibz,,,{},624,1192,
BEL,1999-06-13,parliament,FN,2155,2026-01-18 10:42:48.179000,2026-01-18 10:42:48.181000,FN,1,1.45,90401,ibz,,,{},2,171,
BEL,1999-06-13,ep,CSP,4653,2026-01-18 10:42:54.878000,2026-01-18 10:42:54.879000,CSP-EVP,1,0.22,13456,ibz,,,{},624,119,
BEL,1999-06-13,parliament,V,376,2026-01-18 10:42:43.221000,2026-01-18 10:42:43.222000,VIVANT,0,2.1,130701,ejpr,,,{},2,620,
BEL,1999-06-13,ep,V,1576,2026-01-18 10:42:46.526000,2026-01-18 10:42:46.528000,VIVANT,0,1.99,123438,ibz,,"Sum of votes for ""Vivant"", ""Vivant."" and ""Vivant.."" from ibz.",{},624,620,
BEL,1999-06-13,ep,FN,971,2026-01-18 10:42:44.878000,2026-01-18 10:42:44.879000,FN,0,1.52,94848,ibz,,,{},624,171,
BEL,1999-06-13,parliament,FDF,486,2026-01-18 10:43:13.921000,2026-01-18 10:43:13.923000,FDF,,,,ejpr,,,{},2,969,3018
BEL,1999-06-13,parliament,MCC,651,2026-01-18 10:43:13.927000,2026-01-18 10:43:13.929000,MCC,,,,ejpr,,,{},2,656,3018
BEL,1999-06-13,ep,FDF,4887,2026-01-18 10:43:13.421000,2026-01-18 10:43:13.423000,PRL-FDF,,,,ibz,,,{},624,969,1532
BEL,1999-06-13,ep,MCC,7637,2026-01-18 10:43:13.425000,2026-01-18 10:43:13.426000,PRL-FDF-MCC,,,,,,,"{""seats"": 1}",624,656,1532
BEL,2003-05-18,parliament,PVV|VLD,3204,2026-01-18 10:42:51.055000,2026-01-18 10:42:51.056000,VLD,25,15.36,1009223,ibz,,,{},143,1110,
BEL,2003-05-18,parliament,PS,4326,2026-01-18 10:42:54.017000,2026-01-18 10:42:54.018000,PS,25,13.02,855992,ibz,,,{},143,1378,
BEL,2003-05-18,parliament,MR,618,2026-01-18 10:42:43.861000,2026-01-18 10:42:43.863000,MR,24,11.4,748952,ibz,,,{},143,915,
BEL,2003-05-18,parliament,SPa+Spi,1969,2026-01-18 10:42:47.667000,2026-01-18 10:42:47.669000,sp.a-spirit,23,14.91,979750,ibz,,,{},143,1113,
BEL,2003-05-18,parliament,CVP|CD&V,4429,2026-01-18 10:42:54.295000,2026-01-18 10:42:54.296000,CD&V,21,13.25,870749,ibz,,,{},143,723,
BEL,2003-05-18,parliament,VB,1124,2026-01-18 10:42:45.364000,2026-01-18 10:42:45.365000,VLAAMS BLOK,18,11.59,761407,ibz,,,{},143,993,
BEL,2003-05-18,parliament,PSC-CDH,5222,2026-01-18 10:42:56.572000,2026-01-18 10:42:56.573000,CDH,8,5.47,359660,ibz,,,{},143,1192,
BEL,2003-05-18,parliament,Ecolo,2298,2026-01-18 10:42:48.551000,2026-01-18 10:42:48.553000,Ecolo,4,3.06,201118,ibz,,,{},143,161,
BEL,2003-05-18,parliament,N-VA,2315,2026-01-18 10:42:48.606000,2026-01-18 10:42:48.607000,N-VA,1,3.06,201399,ibz,,,{},143,501,
BEL,2003-05-18,parliament,FN,2083,2026-01-18 10:42:47.984000,2026-01-18 10:42:47.986000,FN,1,1.98,130012,ibz,,,{},143,171,
BEL,2003-05-18,parliament,AGL-Gr,622,2026-01-18 10:42:43.868000,2026-01-18 10:42:43.869000,AGALEV,0,2.47,162205,ibz,,,{},143,1594,
BEL,2003-05-18,parliament,SP,800,2026-01-18 10:43:13.519000,2026-01-18 10:43:13.521000,sp.a,,,,,,,"{""seats"": 20}",143,1029,1969
BEL,2003-05-18,parliament,Spirit,4960,2026-01-18 10:43:13.523000,2026-01-18 10:43:13.524000,spirit,,,,,,,"{""seats"": 3}",143,1487,1969
BEL,2004-06-13,ep,CD+NVA,3062,2026-01-18 10:42:50.676000,2026-01-18 10:42:50.677000,CD&V NVA,4,17.43,1131119,ibz,,,{},656,972,
BEL,2004-06-13,ep,PS,3874,2026-01-18 10:42:52.838000,2026-01-18 10:42:52.839000,PS,4,13.54,878577,ibz,,,{},656,1378,
BEL,2004-06-13,ep,VB,2239,2026-01-18 10:42:48.396000,2026-01-18 10:42:48.398000,VLAAMS BLOK,3,14.34,930731,ibz,,,{},656,993,
BEL,2004-06-13,ep,PVV|VLD,4522,2026-01-18 10:42:54.546000,2026-01-18 10:42:54.548000,VLD Vivant,3,13.56,880279,ibz,,,{},656,1110,
BEL,2004-06-13,ep,SPa+Spi,749,2026-01-18 10:42:44.212000,2026-01-18 10:42:44.213000,sp.a-spirit,3,11.04,716317,ibz,,,{},656,1113,
BEL,2004-06-13,ep,MR,5053,2026-01-18 10:42:56.100000,2026-01-18 10:42:56.101000,MR,3,10.35,671422,ibz,,,{},656,915,
BEL,2004-06-13,ep,PSC-CDH,2932,2026-01-18 10:42:50.341000,2026-01-18 10:42:50.343000,CDH,1,5.68,368753,ibz,,,{},656,1192,
BEL,2004-06-13,ep,AGL-Gr,2826,2026-01-18 10:42:50.033000,2026-01-18 10:42:50.035000,GROEN!,1,4.94,320874,ibz,,,{},656,1594,
BEL,2004-06-13,ep,Ecolo,210,2026-01-18 10:42:42.778000,2026-01-18 10:42:42.779000,ECOLO,1,3.69,239687,ibz,,,{},656,161,
BEL,2004-06-13,ep,CSP,3200,2026-01-18 10:42:51.051000,2026-01-18 10:42:51.052000,CSP,1,0.24,15722,ibz,,,{},656,119,
BEL,2004-06-13,ep,FN,242,2026-01-18 10:42:42.868000,2026-01-18 10:42:42.869000,FN,0,2.79,181351,ibz,,,{},656,171,
BEL,2004-06-13,ep,SP,1673,2026-01-18 10:43:13.133000,2026-01-18 10:43:13.134000,sp.a-spirit,,,,ibz,,,{},656,1029,749
BEL,2004-06-13,ep,CVP|CD&V,3051,2026-01-18 10:43:13.932000,2026-01-18 10:43:13.935000,CD&V NVA,,,,ibz,,,{},656,723,3062
BEL,2004-06-13,ep,V,3812,2026-01-18 10:43:14.478000,2026-01-18 10:43:14.480000,VLD Vivant,,,,ibz,,,{},656,620,4522
BEL,2004-06-13,ep,N-VA,3826,2026-01-18 10:43:13.938000,2026-01-18 10:43:13.941000,CD&V NVA,,,,ibz,,,{},656,501,3062
BEL,2004-06-13,ep,Spirit,4924,2026-01-18 10:43:13.136000,2026-01-18 10:43:13.138000,sp.a-spirit,,,,ibz,,,{},656,1487,749
BEL,2004-06-13,ep,MCC,8007,2026-01-18 10:43:14.759000,2026-01-18 10:43:14.761000,MCC,,,,,,,"{""seats"": 1}",656,656,5053
BEL,2007-06-10,parliament,CD+NVA,4517,2026-01-18 10:42:54.533000,2026-01-18 10:42:54.534000,CD&V-N-VA,30,18.5,1234950,"cevipol, pc",Electoral cartel (25 seats CD&V and 5 seats N-VA) and common parliamentary group. N-VA withdrew on 21 September 2008 and its six MPs (5 seats won and 1 substitute) formed a new party group with the first parliamentary session on 14 October.,"Source: Patrick Dumont, University of Luxembourg; personal communication 30 January 2012",{},401,972,
BEL,2007-06-10,parliament,MR,176,2026-01-18 10:42:42.682000,2026-01-18 10:42:42.684000,MR,23,12.5,853073,cevipol,,,{},401,915,
BEL,2007-06-10,parliament,PS,756,2026-01-18 10:42:44.232000,2026-01-18 10:42:44.233000,PS,20,10.86,724787,cevipol,,,{},401,1378,
BEL,2007-06-10,parliament,PVV|VLD,3887,2026-01-18 10:42:52.870000,2026-01-18 10:42:52.871000,Open VLD,18,11.83,789445,cevipol,,,{},401,1110,
BEL,2007-06-10,parliament,VB,2149,2026-01-18 10:42:48.169000,2026-01-18 10:42:48.170000,Vlaams Belang,17,12,799844,cevipol,,,{},401,993,
BEL,2007-06-10,parliament,SPa+Spi,4970,2026-01-18 10:42:55.890000,2026-01-18 10:42:55.891000,SP.A-Spirit,14,10.26,684390,cevipol,,,{},401,1113,
BEL,2007-06-10,parliament,PSC-CDH,2264,2026-01-18 10:42:48.454000,2026-01-18 10:42:48.455000,CDH,10,6.1,404077,cevipol,,,{},401,1192,
BEL,2007-06-10,parliament,Ecolo,1757,2026-01-18 10:42:47.102000,2026-01-18 10:42:47.104000,Ecolo,8,5.1,340378,cevipol,,,{},401,161,
BEL,2007-06-10,parliament,LD|LDD,672,2026-01-18 10:42:44.005000,2026-01-18 10:42:44.006000,Lijst Dedecker,5,4.03,268648,cevipol,,,{},401,221,
BEL,2007-06-10,parliament,AGL-Gr,3876,2026-01-18 10:42:52.841000,2026-01-18 10:42:52.842000,Goen!,4,3.98,265828,cevipol,,,{},401,1594,
BEL,2007-06-10,parliament,FN,4025,2026-01-18 10:42:53.242000,2026-01-18 10:42:53.243000,FN,1,2,131385,cevipol,,,{},401,171,
BEL,2007-06-10,parliament,PA-PTB,2702,2026-01-18 10:42:49.675000,2026-01-18 10:42:49.677000,PVDA+,0,0.84,56167,cevipol,,,{},401,256,
BEL,2007-06-10,parliament,SP,1540,2026-01-18 10:43:14.712000,2026-01-18 10:43:14.713000,SP.A-Spirit,,,,cevipol,,,"{""seats"": 14}",401,1029,4970
BEL,2007-06-10,parliament,N-VA,1744,2026-01-18 10:43:14.462000,2026-01-18 10:43:14.464000,CD&V-N-VA,,,,"cevipol, pc",,"""When Verhofstadt interim/temporary (it had a fixed date of end) cabinet was formed in December 2007, the appointment of Vandeurzen (CD&V) as minister led to the appointment of his substitute in parliament, who happened to be belonging to the NV-A. Hence, the composition of the group then 24 CD&V and 6 NV-A."" (Source: Patrick Dumont, University of Luxembourg; personal communication 30 January 2012)","{""seats"": 5}",401,501,4517
BEL,2007-06-10,parliament,Spirit,3230,2026-01-18 10:43:14.715000,2026-01-18 10:43:14.717000,SP.A-Spirit,,,,cevipol,,,"{""seats"": 0}",401,1487,4970
BEL,2007-06-10,parliament,CVP|CD&V,4570,2026-01-18 10:43:14.466000,2026-01-18 10:43:14.468000,CD&V-N-VA,,,,cevipol,,"Source: Patrick Dumont, University of Luxembourg; personal communication 30 January 2012","{""seats"": 25}",401,723,4517
BEL,2009-06-07,ep,CVP|CD&V,1122,2026-01-18 10:42:45.357000,2026-01-18 10:42:45.358000,CD&V,3,14.43,948123,ibz,,,{},638,723,
BEL,2009-06-07,ep,PVV|VLD,1112,2026-01-18 10:42:45.325000,2026-01-18 10:42:45.327000,Open Vld,3,12.75,837884,ibz,,,{},638,1110,
BEL,2009-06-07,ep,PS,862,2026-01-18 10:42:44.523000,2026-01-18 10:42:44.524000,PS,3,10.88,714947,ibz,,,{},638,1378,
BEL,2009-06-07,ep,VB,1067,2026-01-18 10:42:45.205000,2026-01-18 10:42:45.206000,Vlaams Belang,2,9.85,647170,ibz,,,{},638,993,
BEL,2009-06-07,ep,MR,2369,2026-01-18 10:42:48.749000,2026-01-18 10:42:48.750000,MR,2,9.74,640092,ibz,,,{},638,915,
BEL,2009-06-07,ep,Ecolo,4973,2026-01-18 10:42:55.897000,2026-01-18 10:42:55.898000,ECOLO,2,8.55,568106,ibz,,,{},638,161,
BEL,2009-06-07,ep,SP,123,2026-01-18 10:42:42.560000,2026-01-18 10:42:42.561000,sp.a,2,8.21,539393,ibz,,,{},638,1029,
BEL,2009-06-07,ep,N-VA,3512,2026-01-18 10:42:51.815000,2026-01-18 10:42:51.816000,N-VA,1,6.13,402545,ibz,,,{},638,501,
BEL,2009-06-07,ep,PSC-CDH,3790,2026-01-18 10:42:52.598000,2026-01-18 10:42:52.599000,CDH,1,4.99,327824,ibz,,,{},638,1192,
BEL,2009-06-07,ep,AGL-Gr,410,2026-01-18 10:42:43.308000,2026-01-18 10:42:43.309000,GROEN!,1,4.9,322149,ibz,,,{},638,1594,
BEL,2009-06-07,ep,LD|LDD,4405,2026-01-18 10:42:54.230000,2026-01-18 10:42:54.231000,Lijst Dedecker,1,4.51,296699,ibz,,,{},638,221,
BEL,2009-06-07,ep,CSP,3947,2026-01-18 10:42:53.019000,2026-01-18 10:42:53.020000,CSP,1,0.19,12475,ibz,,,{},638,119,
BEL,2009-06-07,ep,FN,1008,2026-01-18 10:42:45.053000,2026-01-18 10:42:45.055000,FN,0,1.33,87706,ibz,,,{},638,171,
BEL,2010-06-13,parliament,N-VA,4093,2026-01-18 10:42:53.434000,2026-01-18 10:42:53.435000,N-VA,27,17.4,1135617,ibz,,,{},486,501,
BEL,2010-06-13,parliament,PS,4425,2026-01-18 10:42:54.288000,2026-01-18 10:42:54.289000,PS,26,13.7,894543,ibz,,,{},486,1378,
BEL,2010-06-13,parliament,MR,5061,2026-01-18 10:42:56.117000,2026-01-18 10:42:56.119000,MR,18,9.28,605617,ibz,,,{},486,915,
BEL,2010-06-13,parliament,CVP|CD&V,4496,2026-01-18 10:42:54.472000,2026-01-18 10:42:54.474000,CD&V,17,10.85,707986,ibz,,,{},486,723,
BEL,2010-06-13,parliament,SP,2440,2026-01-18 10:42:48.924000,2026-01-18 10:42:48.926000,sp.a,13,9.24,602867,ibz,,,{},486,1029,
BEL,2010-06-13,parliament,PVV|VLD,2663,2026-01-18 10:42:49.565000,2026-01-18 10:42:49.566000,Open Vld,13,8.64,563873,ibz,,,{},486,1110,
BEL,2010-06-13,parliament,VB,2422,2026-01-18 10:42:48.883000,2026-01-18 10:42:48.884000,Vlaams Belang,12,7.76,506697,ibz,,,{},486,993,
BEL,2010-06-13,parliament,PSC-CDH,3941,2026-01-18 10:42:53.005000,2026-01-18 10:42:53.006000,CDH,9,5.52,360441,ibz,,,{},486,1192,
BEL,2010-06-13,parliament,Ecolo,2088,2026-01-18 10:42:48.002000,2026-01-18 10:42:48.003000,ecolo,8,4.8,313047,ibz,,,{},486,161,
BEL,2010-06-13,parliament,AGL-Gr,1661,2026-01-18 10:42:46.812000,2026-01-18 10:42:46.814000,GROEN!,5,4.38,285989,ibz,,,{},486,1594,
BEL,2010-06-13,parliament,LD|LDD,3525,2026-01-18 10:42:51.850000,2026-01-18 10:42:51.851000,Lijst Dedecker,1,2.31,150577,ibz,,,{},486,221,
BEL,2010-06-13,parliament,Pp,3547,2026-01-18 10:42:51.920000,2026-01-18 10:42:51.921000,Parti Populaire,1,1.29,84005,ibz,,,{},486,438,
BEL,2010-06-13,parliament,PA-PTB,4233,2026-01-18 10:42:53.786000,2026-01-18 10:42:53.787000,PTB+PVDA,0,1.55,101088,ibz,,"Added results of PVDA+ (52918, 0.81) PTB+ (38857, 0.60) PTB+PVDA+ (9313, 0.14)","{""alliance"": true}",486,256,
BEL,2014-05-25,parliament,N-VA,7853,2026-01-18 10:43:03.119000,2026-01-18 10:43:03.120000,N-VA,33,20.26,1366397,ibz,,,{},816,501,
BEL,2014-05-25,parliament,PS,7851,2026-01-18 10:43:03.112000,2026-01-18 10:43:03.113000,PS,23,11.67,787058,ibz,,,{},816,1378,
BEL,2014-05-25,parliament,MR,7846,2026-01-18 10:43:03.094000,2026-01-18 10:43:03.096000,MR,20,9.64,650260,ibz,,,{},816,915,
BEL,2014-05-25,parliament,CVP|CD&V,7855,2026-01-18 10:43:03.125000,2026-01-18 10:43:03.127000,CD&V,18,11.61,783040,ibz,,,{},816,723,
BEL,2014-05-25,parliament,PVV|VLD,7849,2026-01-18 10:43:03.105000,2026-01-18 10:43:03.106000,OpenVld,14,9.78,659571,ibz,,,{},816,1110,
BEL,2014-05-25,parliament,SP,7852,2026-01-18 10:43:03.115000,2026-01-18 10:43:03.116000,sp.a,13,8.83,595466,ibz,,,{},816,1029,
BEL,2014-05-25,parliament,PSC-CDH,7854,2026-01-18 10:43:03.122000,2026-01-18 10:43:03.123000,cdH,9,4.98,336184,ibz,,,{},816,1192,
BEL,2014-05-25,parliament,AGL-Gr,7847,2026-01-18 10:43:03.098000,2026-01-18 10:43:03.099000,Groen,6,5.32,358947,ibz,,,{},816,1594,
BEL,2014-05-25,parliament,Ecolo,7850,2026-01-18 10:43:03.108000,2026-01-18 10:43:03.110000,Ecolo,6,3.3,222524,ibz,,,{},816,161,
BEL,2014-05-25,ep,N-VA,8094,2026-01-18 10:43:03.805000,2026-01-18 10:43:03.806000,N-VA,4,16.79,1123355,ibz,,,{},832,501,
BEL,2014-05-25,ep,PVV|VLD,8095,2026-01-18 10:43:03.808000,2026-01-18 10:43:03.809000,Open Vld,3,12.84,859099,ibz,,,{},832,1110,
BEL,2014-05-25,ep,PS,8104,2026-01-18 10:43:03.839000,2026-01-18 10:43:03.841000,PS,3,10.68,714645,ibz,,,{},832,1378,
BEL,2014-05-25,ep,MR,8101,2026-01-18 10:43:03.829000,2026-01-18 10:43:03.830000,MR,3,9.88,661332,ibz,,,{},832,915,
BEL,2014-05-25,parliament,VB,7848,2026-01-18 10:43:03.102000,2026-01-18 10:43:03.103000,Vlaams Belang,3,3.67,247738,ibz,,,{},816,993,
BEL,2014-05-25,ep,CVP|CD&V,8096,2026-01-18 10:43:03.812000,2026-01-18 10:43:03.813000,CD&V,2,12.57,840783,ibz,,,{},832,723,
BEL,2014-05-25,parliament,PA-PTB,7857,2026-01-18 10:43:03.132000,2026-01-18 10:43:03.134000,PTB-GO!+PVDA+,2,3.72,251276,ibz,,"Added results of PVDA+ (118333, 1.75, 0) and PTB-GO!, PTB+PVDA+,  PTB+ (132943, 1,97,  2) ","{""alliance"": true}",816,256,
BEL,2014-05-25,parliament,FDF,7859,2026-01-18 10:43:03.139000,2026-01-18 10:43:03.141000,FDF,2,1.8,121384,ibz,,,{},816,969,
BEL,2014-05-25,ep,SP,8097,2026-01-18 10:43:03.815000,2026-01-18 10:43:03.817000,SP.A,1,8.3,555348,ibz,,,{},832,1029,
BEL,2014-05-25,ep,AGL-Gr,8099,2026-01-18 10:43:03.822000,2026-01-18 10:43:03.823000,GROEN,1,6.69,447391,ibz,,,{},832,1594,
BEL,2014-05-25,ep,VB,8098,2026-01-18 10:43:03.819000,2026-01-18 10:43:03.820000,Vlaams Belang,1,4.26,284856,ibz,,,{},832,993,
BEL,2014-05-25,ep,Ecolo,8103,2026-01-18 10:43:03.836000,2026-01-18 10:43:03.837000,Ecolo,1,4.26,285196,ibz,,,{},832,161,
BEL,2014-05-25,ep,PSC-CDH,8105,2026-01-18 10:43:03.843000,2026-01-18 10:43:03.844000,cdH,1,4.14,277246,ibz,,,{},832,1192,
BEL,2014-05-25,parliament,Pp,7856,2026-01-18 10:43:03.129000,2026-01-18 10:43:03.130000,Parti Populaire,1,1.52,102581,ibz,,,{},816,438,
BEL,2014-05-25,ep,CSP,9618,2026-01-18 10:43:08.466000,2026-01-18 10:43:08.468000,CSP,1,0.18,11710,ibz,,,{},832,119,
BEL,2014-05-25,ep,PA-PTB,8100,2026-01-18 10:43:03.826000,2026-01-18 10:43:03.827000,"PVDA+, PTB-GO!",0,3.51,235048,ibz,,,{},832,256,
BEL,2014-05-25,ep,Pp,8106,2026-01-18 10:43:03.846000,2026-01-18 10:43:03.847000,PARTI POPULAIRE,0,2.18,145909,ibz,,,{},832,438,
